<!DOCTYPE tei.2  SYSTEM "c:\sgml\dtd\tei2.dtd" [
	<!ENTITY % TEI.corpus "INCLUDE">
	<!ENTITY % TEI.extensions.ent SYSTEM "sejong1.ent">
	<!ENTITY % TEI.extensions.dtd SYSTEM "sejong1.dtd"> ]>
<tei.2>
	<teiHeader>
		<fileDesc>
			<titleStmt>
				<title>동아일보 사설</title>
				<author>동아일보 편집부</author>
				<sponsor>국립국어원</sponsor>
				<respStmt>
					<resp>문헌입력, 표준화, 형태의미 정보 부착</resp>
					<name>고려대학교 민족문화연구원</name>
				</respStmt>
			</titleStmt>
			<extent>3320</extent>
			<publicationStmt>
				<distributor>국립국어원</distributor>
				<idno>BSAB0175, 형태분석: BTAB0175, 원본: BRAB0175</idno>
				<availability><p>배포 불가</p></availability>
			</publicationStmt>
			<notesStmt>
				<note><p>21세기 세종계획 형태분석말뭉치에서 선정</p></note>
			</notesStmt>
			<sourceDesc>
				<bibl>
					<author>동아일보 편집부</author>
					<title>동아일보 사설</title>
					<pubPlace>서울</pubPlace>
					<publisher>동아일보사</publisher>
					<date>1992</date>
				</bibl>
			</sourceDesc>
		</fileDesc>
		<encodingDesc>
			<projectDesc><p>21세기 세종계획 형태의미분석  말뭉치 구축 및 정제</p></projectDesc>
			<samplingDecl><p>21세기 세종계획 형태의미분석 말뭉치 파일 구축, 오류 수정 및 일관성 검사</p></samplingDecl>
			<editorialDecl><p>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 오류 수정 및 일관성 검사</p></editorialDecl>
		</encodingDesc>
		<profileDesc>
			<creation>
				<date>2003</date>
			</creation>
			<langUsage>
				<language id=KO usage=99>한국어, 표준어</language>
			</langUsage>
			<textClass>
				<catRef scheme='SJ21' target='M1118'</catRef>
			</textClass>
		</profileDesc>
		<revisionDesc>
			<respStmt>
				<resp>프로젝트 책임자</resp>
				<name>김흥규</name>
			</respStmt>
			<change>
				<date>2007</date>
				<respStmt>
					<resp>연구책임자</resp>
					<name>김흥규</name>
					<resp>연구원</resp>
					<name>강범모, 홍정하</name>
					<resp>연구보조원</resp>
					<name>김민지, 김보라, 김승우, 김윤희, 김주영, 여형옥, 왕정미, 정연주, 최민우, 허영진</name>
				</respStmt>
				<item>21세기 세종계획 원시 말뭉치 구축 지침(2004-1), 형태분석 말뭉치 구축지침(2005-1), 형태의미분석 말뭉치 구축 지침(2004-1)에 따른 형태의미 정보 부착</item>
			</change>
		</revisionDesc>
	</teiHeader>

<text>
<body>
<p>
9BSAB0175-0000010	14일	14/SN + 일/NNB
9BSAB0175-0007690	근로자들의	근로자/NNG + 들/XSN + 의/JKG
9BSAB0175-0007700	납세로	납세/NNG + 로/JKB
9BSAB0175-0007710	먹여	먹이/VV + 어/EC
9BSAB0175-0007720	살린다.	살리/VV + ㄴ다/EF + ./SF
9BSAB0175-0007730	경제계와	경제__04/NNG + 계/XSN + 와/JC
9BSAB0175-0007740	근로자들의	근로자/NNG + 들/XSN + 의/JKG
9BSAB0175-0007750	참된	참__01/NNG + 되/XSA + ㄴ/ETM
9BSAB0175-0007760	바람이	바람__02/NNG + 이/JKS
9BSAB0175-0007770	무엇인지	무엇/NP + 이/VCP + ㄴ지/EC
9BSAB0175-0007780	집권층과	집권__01/NNG + 층/XSN + 과/JC
9BSAB0175-0007790	야권은	야__09/NNG + 권/XSN + 은/JX
9BSAB0175-0007800	직시하기	직시__04/NNG + 하/XSV + 기/ETN
9BSAB0175-0007810	바란다.	바라/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0007820	미래	미래__02/NNG
9BSAB0175-0007830	사회를	사회__07/NNG + 를/JKO
9BSAB0175-0007840	이끌어	이끌/VV + 어/EC
9BSAB0175-0007850	나갈	나가/VX + ㄹ/ETM
9BSAB0175-0007860	우리	우리/NP
9BSAB0175-0007870	청소년들을	청소년/NNG + 들/XSN + 을/JKO
9BSAB0175-0007880	어떤	어떤/MM
9BSAB0175-0007890	모습으로	모습__01/NNG + 으로/JKB
9BSAB0175-0007900	키워야	키우/VV + 어야/EC
9BSAB0175-0007910	할까.	하/VV + ㄹ까/EF + ./SF
9BSAB0175-0007920	21세기의	21/SN + 세기__03/NNG + 의/JKG
9BSAB0175-0007930	세계는	세계__02/NNG + 는/JX
9BSAB0175-0007940	지구가	지구__04/NNG + 가/JKS
9BSAB0175-0007950	한	한/MM
9BSAB0175-0007960	울타리	울타리/NNG
9BSAB0175-0007970	안에	안__01/NNG + 에/JKB
9BSAB0175-0007980	공존하는	공존/NNG + 하/XSV + 는/ETM
9BSAB0175-0007990	국제	국제__02/NNG
9BSAB0175-0008000	사회이며	사회__07/NNG + 이/VCP + 며/EC
9BSAB0175-0008010	과학	과학/NNG
9BSAB0175-0008020	기술이	기술__01/NNG + 이/JKS
9BSAB0175-0008030	고도로	고도__08/NNG + 로/JKB
9BSAB0175-0008040	발달한	발달/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0008050	첨단	첨단__01/NNG
9BSAB0175-0008060	과학	과학/NNG
9BSAB0175-0008070	시대이다.	시대__02/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0008080	또한	또한/MAG
9BSAB0175-0008090	이	이/NP
9BSAB0175-0008100	같은	같/VA + 은/ETM
9BSAB0175-0008110	고도	고도__08/NNG
9BSAB0175-0008120	산업	산업/NNG
9BSAB0175-0008130	사회를	사회__07/NNG + 를/JKO
9BSAB0175-0008140	원활하고	원활/NNG + 하/XSA + 고/EC
9BSAB0175-0008150	효율적으로	효율/NNG + 적/XSN + 으로/JKB
9BSAB0175-0008160	이끌어	이끌/VV + 어/EC
9BSAB0175-0008170	나갈	나가/VX + ㄹ/ETM
9BSAB0175-0008180	사람은	사람/NNG + 은/JX
9BSAB0175-0008190	국제	국제__02/NNG
9BSAB0175-0008200	감각이	감각__02/NNG + 이/JKS
9BSAB0175-0008210	뛰어나고	뛰어나/VA + 고/EC
9BSAB0175-0008220	균형있는	균형/NNG + 있/VV + 는/ETM
9BSAB0175-0008230	사고와	사고__14/NNG + 와/JC
9BSAB0175-0008240	전문적인	전문__08/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0008250	식견은	식견__02/NNG + 은/JX
9BSAB0175-0008260	물론	물론/MAG
9BSAB0175-0008270	이들을	이/NP + 들/XSN + 을/JKO
9BSAB0175-0008280	통어하는	통어__03/NNG + 하/XSV + 는/ETM
9BSAB0175-0008290	도덕적	도덕/NNG + 적/XSN
9BSAB0175-0008300	능력을	능력__02/NNG + 을/JKO
9BSAB0175-0008310	갖춘	갖추/VV + ㄴ/ETM
9BSAB0175-0008320	인간이라야	인간__01/NNG + 이/VCP + 라야/EC
9BSAB0175-0008330	한다.	하/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0008340	그러한	그러/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0008350	전제에서	전제__08/NNG + 에서/JKB
9BSAB0175-0008360	볼	보__01/VV + ㄹ/ETM
9BSAB0175-0008370	때	때__01/NNG
9BSAB0175-0008380	우리의	우리/NP + 의/JKG
9BSAB0175-0008390	청소년	청소년/NNG
9BSAB0175-0008400	교육이	교육/NNG + 이/JKS
9BSAB0175-0008410	얼마나	얼마나/MAG
9BSAB0175-0008420	중요하고	중요__02/NNG + 하/XSA + 고/EC
9BSAB0175-0008430	또	또/MAG
9BSAB0175-0008440	어떤	어떤/MM
9BSAB0175-0008450	방향에서	방향__01/NNG + 에서/JKB
9BSAB0175-0008460	이루어져야	이루어지/VV + 어야/EC
9BSAB0175-0008470	하는가의	하/VX + 는가/EC + 의/JKG
9BSAB0175-0008480	윤곽이	윤곽/NNG + 이/JKS
9BSAB0175-0008490	떠오른다.	떠오르/VV + ㄴ다/EF + ./SF
9BSAB0175-0008500	우선	우선/MAG
9BSAB0175-0008510	우리	우리/NP
9BSAB0175-0008520	청소년들은	청소년/NNG + 들/XSN + 은/JX
9BSAB0175-0008530	심신이	심신__01/NNG + 이/JKS
9BSAB0175-0008540	건강하게	건강__03/NNG + 하/XSA + 게/EC
9BSAB0175-0008550	자라야	자라__01/VV + 야/EC
9BSAB0175-0008560	하며	하/VX + 며/EC
9BSAB0175-0008570	세계	세계__02/NNG
9BSAB0175-0008580	무대에서	무대__06/NNG + 에서/JKB
9BSAB0175-0008590	인류의	인류__01/NNG + 의/JKG
9BSAB0175-0008600	평화와	평화__02/NNG + 와/JC
9BSAB0175-0008610	복지	복지__10/NNG
9BSAB0175-0008620	증진에	증진/NNG + 에/JKB
9BSAB0175-0008630	공헌할	공헌__02/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0008640	수	수__02/NNB
9BSAB0175-0008650	있는	있/VV + 는/ETM
9BSAB0175-0008660	능력과	능력__02/NNG + 과/JC
9BSAB0175-0008670	인격을	인격/NNG + 을/JKO
9BSAB0175-0008680	맞춘	맞추__01/VV + ㄴ/ETM
9BSAB0175-0008690	유위한	유위__01/NNG + 하/XSA + ㄴ/ETM
9BSAB0175-0008700	인재로	인재__02/NNG + 로/JKB
9BSAB0175-0008710	다듬어져야	다듬/VV + 어/EC + 지/VX + 어야/EC
9BSAB0175-0008720	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0008730	고도의	고도__08/NNG + 의/JKG
9BSAB0175-0008740	전문성을	전문__08/NNG + 성/XSN + 을/JKO
9BSAB0175-0008750	가진	가지/VV + ㄴ/ETM
9BSAB0175-0008760	원만한	원만/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0008770	인격이야말로	인격/NNG + 이야말로/JX
9BSAB0175-0008780	세계적인	세계__02/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0008790	경쟁	경쟁/NNG
9BSAB0175-0008800	사회에서	사회__07/NNG + 에서/JKB
9BSAB0175-0008810	능동적으로	능동/NNG + 적/XSN + 으로/JKB
9BSAB0175-0008820	활동할	활동__02/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0008830	수	수__02/NNB
9BSAB0175-0008840	있는	있/VV + 는/ETM
9BSAB0175-0008850	바탕이	바탕/NNG + 이/JKC
9BSAB0175-0008860	되는	되__01/VV + 는/ETM
9BSAB0175-0008870	것이다.	것/NNB + 이/VCP + 다/EF + ./SF
</p>
<p>
9BSAB0175-0008880	체육	체육/NNG
9BSAB0175-0008890	청소년부가	청소년부/NNG + 가/JKS
9BSAB0175-0008900	1년	1/SN + 년__02/NNB
9BSAB0175-0008910	가까이	가까이/MAG
9BSAB0175-0008920	고심	고심__02/NNG
9BSAB0175-0008930	끝에	끝/NNG + 에/JKB
9BSAB0175-0008940	내놓은	내놓/VV + 은/ETM
9BSAB0175-0008950	한국	한국/NNP
9BSAB0175-0008960	청소년	청소년/NNG
9BSAB0175-0008970	기본	기본/NNG
9BSAB0175-0008980	계획은	계획__01/NNG + 은/JX
9BSAB0175-0008990	이런	이런/MM
9BSAB0175-0009000	차원에서	차원__01/NNG + 에서/JKB
9BSAB0175-0009010	국민적인	국민/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0009020	관심의	관심__01/NNG + 의/JKG
9BSAB0175-0009030	대상이	대상__11/NNG + 이/JKC
9BSAB0175-0009040	되어	되__01/VV + 어/EC
9BSAB0175-0009050	왔고	오/VX + 았/EP + 고/EC
9BSAB0175-0009060	적절한	적절/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0009070	시의를	시의__06/NNG + 를/JKO
9BSAB0175-0009080	탄	타__02/VV + ㄴ/ETM
9BSAB0175-0009090	계획이라	계획__01/NNG + 이/VCP + 라/EC
9BSAB0175-0009100	할	하/VV + ㄹ/ETM
9BSAB0175-0009110	수	수__02/NNB
9BSAB0175-0009120	있다.	있/VV + 다/EF + ./SF
9BSAB0175-0009130	그러나	그러나/MAJ
9BSAB0175-0009140	거창한	거창/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0009150	계획이나	계획__01/NNG + 이나/JC
9BSAB0175-0009160	이를	이/NP + 를/JKO
9BSAB0175-0009170	뒷받침할	뒷받침/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0009180	방대한	방대/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0009190	예산이	예산__02/NNG + 이/JKS
9BSAB0175-0009200	정부의	정부__08/NNG + 의/JKG
9BSAB0175-0009210	청소년	청소년/NNG
9BSAB0175-0009220	정책에	정책__02/NNG + 에/JKB
9BSAB0175-0009230	대한	대하__02/VV + ㄴ/ETM
9BSAB0175-0009240	강한	강하/VA + ㄴ/ETM
9BSAB0175-0009250	의지가	의지__06/NNG + 가/JKS
9BSAB0175-0009260	투영된	투영__02/NNG + 되/XSV + ㄴ/ETM
9BSAB0175-0009270	것은	것/NNB + 은/JX
9BSAB0175-0009280	사실이지만	사실__04/NNG + 이/VCP + 지만/EC
9BSAB0175-0009290	현재의	현재__02/NNG + 의/JKG
9BSAB0175-0009300	학계	학__03/NNG + 계/XSN
9BSAB0175-0009310	교육과	교육/NNG + 과/JC
9BSAB0175-0009320	관련한	관련/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0009330	청소년들의	청소년/NNG + 들/XSN + 의/JKG
9BSAB0175-0009340	실상과	실상__02/NNG + 과/JC
9BSAB0175-0009350	나라	나라/NNG
9BSAB0175-0009360	살림의	살림__01/NNG + 의/JKG
9BSAB0175-0009370	규모에	규모/NNG + 에/JKB
9BSAB0175-0009380	비례한	비례__01/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0009390	비현실적인	비/XPN + 현실__02/NNG + 적/XSN + 이/VCP + ㄴ/ETM
9BSAB0175-0009400	재원	재원__02/NNG
9BSAB0175-0009410	조달이	조달__03/NNG + 이/JKS
9BSAB0175-0009420	이	이__05/MM
9BSAB0175-0009430	계획의	계획__01/NNG + 의/JKG
9BSAB0175-0009440	실현	실현/NNG
9BSAB0175-0009450	가능성에	가능/NNG + 성/XSN + 에/JKB
9BSAB0175-0009460	대한	대하__02/VV + ㄴ/ETM
9BSAB0175-0009470	강한	강하/VA + ㄴ/ETM
9BSAB0175-0009480	의구심을	의구심/NNG + 을/JKO
9BSAB0175-0009490	낳게	낳__01/VV + 게/EC
9BSAB0175-0009500	한다.	하/VX + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0009510	우선	우선/MAG
9BSAB0175-0009520	소요	소요__02/NNG
9BSAB0175-0009530	재원	재원__02/NNG
9BSAB0175-0009540	2조	2/SN + 조/NR
9BSAB0175-0009550	4천	4/SN + 천/NR
9BSAB0175-0009560	8백억	8/SN + 백억/NR
9BSAB0175-0009570	원을	원__01/NNB + 을/JKO
9BSAB0175-0009580	정부	정부__08/NNG
9BSAB0175-0009590	투자	투자__02/NNG
9BSAB0175-0009600	31%,	31/SN + %/SW + ,/SP
9BSAB0175-0009610	민자	민자/NNP
9BSAB0175-0009620	51%로	51/SN + %/SW + 로/JKB
9BSAB0175-0009630	조달하겠다는	조달__03/NNG + 하/XSV + 겠/EP + 다는/ETM
9BSAB0175-0009640	것도	것/NNB + 도/JX
9BSAB0175-0009650	그렇고	그렇/VA + 고/EC
9BSAB0175-0009660	청소년	청소년/NNG
9BSAB0175-0009670	수련장	수련장/NNG
9BSAB0175-0009680	1만	1/SN + 만/NR
9BSAB0175-0009690	3천여	3/SN + 천/NR + 여/XSN
9BSAB0175-0009700	개소를	개소/NNB + 를/JKO
9BSAB0175-0009710	마련하겠다는	마련/NNG + 하/XSV + 겠/EP + 다는/ETM
9BSAB0175-0009720	것도	것/NNB + 도/JX
9BSAB0175-0009730	다분히	다분히/MAG
9BSAB0175-0009740	환상적이다.	환상__02/NNG + 적/XSN + 이/VCP + 다/EF + ./SF
9BSAB0175-0009750	당장	당장__02/NNG
9BSAB0175-0009760	발	발__01/NNG
9BSAB0175-0009770	등에	등__01/NNG + 에/JKB
9BSAB0175-0009780	불로	불__01/NNG + 로/JKB
9BSAB0175-0009790	떨어진	떨어지/VV + ㄴ/ETM
9BSAB0175-0009800	초중등	초__88/NNG + 중등/NNG
9BSAB0175-0009810	학교의	학교/NNG + 의/JKG
9BSAB0175-0009820	증설이나	증설/NNG + 이나/JX
9BSAB0175-0009830	학교	학교/NNG
9BSAB0175-0009840	급식	급식/NNG
9BSAB0175-0009850	등	등__05/NNB
9BSAB0175-0009860	의무	의무__01/NNG
9BSAB0175-0009870	교육에	교육/NNG + 에/JKB
9BSAB0175-0009880	들어	들__01/VV + 어/EC
9BSAB0175-0009890	갈	가/VX + ㄹ/ETM
9BSAB0175-0009900	재원을	재원__02/NNG + 을/JKO
9BSAB0175-0009910	제쳐	제치__01/VV + 어/EC
9BSAB0175-0009920	놓고	놓__01/VV + 고/EC
9BSAB0175-0009930	청소년	청소년/NNG
9BSAB0175-0009940	수련	수련__06/NNG
9BSAB0175-0009950	명목으로	명목__02/NNG + 으로/JKB
9BSAB0175-0009960	큰	크/VA + ㄴ/ETM
9BSAB0175-0009970	돈을	돈__01/NNG + 을/JKO
9BSAB0175-0009980	써야	쓰__03/VV + 어야/EC
9BSAB0175-0009990	하는	하/VX + 는/ETM
9BSAB0175-0010000	나라	나라/NNG
9BSAB0175-0010010	살림의	살림__01/NNG + 의/JKG
9BSAB0175-0010020	완급의	완급/NNG + 의/JKG
9BSAB0175-0010030	순위도	순위/NNG + 도/JX
9BSAB0175-0010040	문제이며,	문제__06/NNG + 이/VCP + 며/EC + ,/SP
9BSAB0175-0010050	민자	민자/NNP
9BSAB0175-0010060	유치를	유치__08/NNG + 를/JKO
9BSAB0175-0010070	빙자한	빙자__02/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0010080	재벌들의	재벌__02/NNG + 들/XSN + 의/JKG
9BSAB0175-0010090	땅	땅/NNG
9BSAB0175-0010100	투기나	투기__04/NNG + 나/JC
9BSAB0175-0010110	녹지	녹지__03/NNG
9BSAB0175-0010120	훼손	훼손/NNG
9BSAB0175-0010130	가능성도	가능/NNG + 성/XSN + 도/JX
9BSAB0175-0010140	소홀히	소홀히/MAG
9BSAB0175-0010150	넘길	넘기/VV + ㄹ/ETM
9BSAB0175-0010160	문제가	문제__06/NNG + 가/JKC
9BSAB0175-0010170	아니다.	아니/VCN + 다/EF + ./SF
</p>
<p>
9BSAB0175-0010180	그러나	그러나/MAJ
9BSAB0175-0010190	정작	정작/NNG
9BSAB0175-0010200	우리가	우리/NP + 가/JKS
9BSAB0175-0010210	걱정하는	걱정/NNG + 하/XSV + 는/ETM
9BSAB0175-0010220	것은	것/NNB + 은/JX
9BSAB0175-0010230	돈	돈__01/NNG
9BSAB0175-0010240	문제에만	문제__06/NNG + 에/JKB + 만/JX
9BSAB0175-0010250	한정되는	한정__01/NNG + 되/XSV + 는/ETM
9BSAB0175-0010260	게	것/NNB + 이/JKC
9BSAB0175-0010270	아니다.	아니/VCN + 다/EF + ./SF
9BSAB0175-0010280	기본	기본/NNG
9BSAB0175-0010290	계획의	계획__01/NNG + 의/JKG
9BSAB0175-0010300	대상인	대상__11/NNG + 이/VCP + ㄴ/ETM
9BSAB0175-0010310	청소년이란	청소년/NNG + 이란/JX
9BSAB0175-0010320	중고등	중__88/NNG + 고등__02/NNG
9BSAB0175-0010330	학교	학교/NNG
9BSAB0175-0010340	학생을	학생/NNG + 을/JKO
9BSAB0175-0010350	말하는	말__01/NNG + 하/XSV + 는/ETM
9BSAB0175-0010360	것인데	것/NNB + 이/VCP + ㄴ데/EC
9BSAB0175-0010370	지금의	지금__03/NNG + 의/JKG
9BSAB0175-0010380	이들	이/NP + 들/XSN
9BSAB0175-0010390	청소년들의	청소년/NNG + 들/XSN + 의/JKG
9BSAB0175-0010400	형편은	형편__01/NNG + 은/JX
9BSAB0175-0010410	어떤가.	어떻/VA + ㄴ가/EF + ./SF
9BSAB0175-0010420	1년에	1/SN + 년__02/NNB + 에/JKB
9BSAB0175-0010430	1백만	1/SN + 백만/NR
9BSAB0175-0010440	명	명/NNB
9BSAB0175-0010450	가까이가	가까이/NNG + 가/JKS
9BSAB0175-0010460	대학	대학__01/NNG
9BSAB0175-0010470	입시에	입시__04/NNG + 에/JKB
9BSAB0175-0010480	응시하고자	응시__03/NNG + 하/XSV + 고자/EC
9BSAB0175-0010490	몇	몇/MM
9BSAB0175-0010500	년	년__02/NNB
9BSAB0175-0010510	동안	동안__01/NNG
9BSAB0175-0010520	안간힘을	안간힘/NNG + 을/JKO
9BSAB0175-0010530	쓰고	쓰__03/VV + 고/EC
9BSAB0175-0010540	있는	있/VV + 는/ETM
9BSAB0175-0010550	실정이다.	실정__04/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0010560	이들을	이/NP + 들/XSN + 을/JKO
9BSAB0175-0010570	대상으로	대상__11/NNG + 으로/JKB
9BSAB0175-0010580	한	하/VV + ㄴ/ETM
9BSAB0175-0010590	야외	야외/NNG
9BSAB0175-0010600	캠프나	캠프/NNG + 나/JC
9BSAB0175-0010610	합동	합동__01/NNG
9BSAB0175-0010620	수련이	수련__06/NNG + 이/JKS
9BSAB0175-0010630	과연	과연__01/MAG
9BSAB0175-0010640	학생	학생/NNG
9BSAB0175-0010650	학부모들의	학부모/NNG + 들/XSN + 의/JKG
9BSAB0175-0010660	호응을	호응/NNG + 을/JKO
9BSAB0175-0010670	받을	받__01/VV + 을/ETM
9BSAB0175-0010680	수	수__02/NNB
9BSAB0175-0010690	있을	있/VV + 을/ETM
9BSAB0175-0010700	것인가.	것/NNB + 이/VCP + ㄴ가/EF + ./SF
9BSAB0175-0010710	대입	대입__01/NNG
9BSAB0175-0010720	내신	내신__01/NNG
9BSAB0175-0010730	성적에	성적__03/NNG + 에/JKB
9BSAB0175-0010740	수련회	수련회/NNG
9BSAB0175-0010750	활동을	활동__02/NNG + 을/JKO
9BSAB0175-0010760	반영하겠다는	반영__01/NNG + 하/XSV + 겠/EP + 다는/ETM
9BSAB0175-0010770	발상도	발상__03/NNG + 도/JX
9BSAB0175-0010780	대학	대학__01/NNG
9BSAB0175-0010790	입시가	입시__04/NNG + 가/JKS
9BSAB0175-0010800	얼마나	얼마나/MAG
9BSAB0175-0010810	예민하고	예민/XR + 하/XSA + 고/EC
9BSAB0175-0010820	복잡한	복잡/XR + 하/XSA + ㄴ/ETM
9BSAB0175-0010830	문제를	문제__06/NNG + 를/JKO
9BSAB0175-0010840	내포하고	내포__02/NNG + 하/XSV + 고/EC
9BSAB0175-0010850	있는	있/VX + 는/ETM
9BSAB0175-0010860	지를	지__02/NNB + 를/JKO
9BSAB0175-0010870	잘	잘/MAG
9BSAB0175-0010880	모르는	모르/VV + 는/ETM
9BSAB0175-0010890	처사처럼	처사__02/NNG + 처럼/JKB
9BSAB0175-0010900	보인다.	보이__01/VV + ㄴ다/EF + ./SF
</p>
<p>
9BSAB0175-0010910	더욱	더욱/MAG
9BSAB0175-0010920	걱정스러운	걱정/NNG + 스럽/XSA + ㄴ/ETM
9BSAB0175-0010930	것은	것/NNB + 은/JX
9BSAB0175-0010940	캠핑이나	캠핑/NNG + 이나/JC
9BSAB0175-0010950	단체	단체__02/NNG
9BSAB0175-0010960	수련을	수련__06/NNG + 을/JKO
9BSAB0175-0010970	통한	통하/VV + ㄴ/ETM
9BSAB0175-0010980	청소년	청소년/NNG
9BSAB0175-0010990	수련에	수련__06/NNG + 에/JKB
9BSAB0175-0011000	의해	의하/VV + 아/EC
9BSAB0175-0011010	정부가	정부__08/NNG + 가/JKS
9BSAB0175-0011020	목적하는	목적__03/NNG + 하/XSV + 는/ETM
9BSAB0175-0011030	교육의	교육/NNG + 의/JKG
9BSAB0175-0011040	철학이다.	철학/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0011050	단체	단체__02/NNG
9BSAB0175-0011060	생활을	생활/NNG + 을/JKO
9BSAB0175-0011070	통한	통하/VV + ㄴ/ETM
9BSAB0175-0011080	청소년들의	청소년/NNG + 들/XSN + 의/JKG
9BSAB0175-0011090	신체	신체__02/NNG
9BSAB0175-0011100	단련이나	단련__02/NNG + 이나/JC
9BSAB0175-0011110	공동	공동__02/NNG
9BSAB0175-0011120	생활의	생활/NNG + 의/JKG
9BSAB0175-0011130	적응력을	적응력/NNG + 을/JKO
9BSAB0175-0011140	키우는	키우/VV + 는/ETM
9BSAB0175-0011150	일은	일__01/NNG + 은/JX
9BSAB0175-0011160	백	백/NR
9BSAB0175-0011170	번	번/NNB
9BSAB0175-0011180	좋은	좋/VA + 은/ETM
9BSAB0175-0011190	일이다.	일__01/NNG + 이/VCP + 다/EF + ./SF
9BSAB0175-0011200	그러나	그러나/MAJ
9BSAB0175-0011210	교육의	교육/NNG + 의/JKG
9BSAB0175-0011220	다양성을	다양/NNG + 성/XSN + 을/JKO
9BSAB0175-0011230	무시한	무시__04/NNG + 하/XSV + ㄴ/ETM
9BSAB0175-0011240	집단주의적	집단주의/NNG + 적/XSN
9BSAB0175-0011250	훈련,	훈련/NNG + ,/SP
9BSAB0175-0011260	또는	또는/MAG
9BSAB0175-0011270	획일화된	획일/XR + 화/XSN + 되/XSV + ㄴ/ETM
9BSAB0175-0011280	프로그램이	프로그램/NNG + 이/JKS
9BSAB0175-0011290	오히려	오히려/MAG
9BSAB0175-0011300	청소년들의	청소년/NNG + 들/XSN + 의/JKG
9BSAB0175-0011310	창의력과	창의력/NNG + 과/JC
9BSAB0175-0011320	개성을	개성__03/NNG + 을/JKO
9BSAB0175-0011330	무디게	무디/VA + 게/EC
9BSAB0175-0011340	하는	하/VX + 는/ETM
9BSAB0175-0011350	역기능으로	역기능/NNG + 으로/JKB
9BSAB0175-0011360	작용할	작용__01/NNG + 하/XSV + ㄹ/ETM
9BSAB0175-0011370	가능성도	가능/NNG + 성/XSN + 도/JX
9BSAB0175-0011380	있음을	있/VV + 음/ETN + 을/JKO
9BSAB0175-0011390	정책	정책__02/NNG
9BSAB0175-0011400	당국이	당국__02/NNG + 이/JKS
9BSAB0175-0011410	얼마나	얼마나/MAG
9BSAB0175-0011420	생각하고	생각__01/NNG + 하/XSV + 고/EC
9BSAB0175-0011430	있는지도	있/VX + 는지/EC + 도/JX
9BSAB0175-0011440	걱정스럽다.	걱정/NNG + 스럽/XSA + 다/EF + ./SF
</p>
<p>
9BSAB0175-0011450	한	한/MM
9BSAB0175-0011460	마디로	마디__01/NNG + 로/JKB
9BSAB0175-0011470	교육이란,	교육/NNG + 이란/JX + ,/SP
9BSAB0175-0011480	특히	특히/MAG
9BSAB0175-0011490	청소년	청소년/NNG
9BSAB0175-0011500	정서	정서__06/NNG
9BSAB0175-0011510	교육이란	교육/NNG + 이란/JX
9BSAB0175-0011520	두부	두부__01/NNG
9BSAB0175-0011530	모	모__03/NNG
9BSAB0175-0011540	자르듯	자르__01/VV + 듯/EC
9BSAB0175-0011550	정책만으로	정책__02/NNG + 만/JX + 으로/JKB
9BSAB0175-0011560	되는	되__01/VV + 는/ETM
9BSAB0175-0011570	게	것/NNB + 이/JKC
9BSAB0175-0011580	아니다.	아니/VCN + 다/EF + ./SF
9BSAB0175-0011590	또	또/MAG
9BSAB0175-0011600	정책도	정책__02/NNG + 도/JX
9BSAB0175-0011610	정부	정부__08/NNG
9BSAB0175-0011620	안의	안__01/NNG + 의/JKG
9BSAB0175-0011630	균형	균형/NNG
9BSAB0175-0011640	있는	있/VV + 는/ETM
9BSAB0175-0011650	의견	의견__01/NNG
9BSAB0175-0011660	수렴이	수렴__03/NNG + 이/JKS
9BSAB0175-0011670	따라야	따르__01/VV + 아야/EC
9BSAB0175-0011680	한다.	하/VX + ㄴ다/EF + ./SF
9BSAB0175-0011690	체육	체육/NNG
9BSAB0175-0011700	청소년부가	청소년부/NNG + 가/JKS
9BSAB0175-0011710	다른	다른/MM
9BSAB0175-0011720	유관	유관__01/NNG
